Date/Time,Seed I/O 3 - Wind Direction (°),Seed I/O 3 - Outdoor RH (%),Seed I/O 3 - Outdoor Temp (°F),Seed I/O 3 - Outdoor PAR (PAR),Seed I/O 3 - Wind Speed (mph),Seed I/O 3 - Precipitation,Outside Weather Station - Zone Temperature (°F),Outside Weather Station - Zone Relative Humidity (%),Outside Weather Station - Zone VPD (kPa),Outside Weather Station - Zone Solar Intensity (PAR),Outside Weather Station - Zone CO2 (ppm),Outside Weather Station - Zone Wind Speed (mph),Outside Weather Station - Zone Wind Direction (°),Outside Weather Station - Zone Outside Precipitation,
12/4/2018 14:30,,,,,,,36.23,45.75,0.39,574.38,,19.12,337.5,,
12/4/2018 14:45,,,,,,,35.49,46.08,0.37,520.34,,16.77,0,,
12/4/2018 15:00,,,,,,,35.06,44.86,0.39,471.58,,15.07,337.5,,
12/4/2018 15:15,,,,,,,34.82,46.5,0.36,415.74,,3.37,22.5,,
12/4/2018 15:30,,,,,,,34.57,48.72,0.35,359.55,,0,0,,
12/4/2018 15:45,,,,,,,34.27,46.69,0.35,300.29,,7.34,22.5,,
12/4/2018 16:00,,,,,,,33.71,47.96,0.33,163.89,,7.89,22.5,,
12/4/2018 16:15,,,,,,,32.72,46.56,0.33,82.75,,6.08,45,,
12/4/2018 16:30,,,,,,,32.08,47.27,0.32,59.62,,4.88,22.5,,
12/4/2018 16:45,,,,,,,31.51,49,0.3,40.9,,3.99,0,,
12/4/2018 17:00,,,,,,,30.96,50.74,0.29,20.55,,5.41,337.5,,
12/4/2018 17:15,,,,,,,30.52,49.09,0.29,5.1,,8.1,22.5,,
12/4/2018 17:30,,,,,,,30.1,49.87,0.29,0,,3.9,22.5,,
12/4/2018 17:45,,,,,,,29.72,52.55,0.26,0,,3.02,22.5,,
12/4/2018 18:00,,,,,,,29.5,52.79,0.26,0,,2.75,0,,
12/4/2018 18:15,,,,,,,29.26,54.18,0.25,0,,0.14,22.5,,
12/4/2018 18:30,,,,,,,28.84,55.49,0.23,0,,0.87,22.5,,
12/4/2018 18:45,,,,,,,28.6,57.16,0.22,0,,0,0,,
12/4/2018 19:00,,,,,,,28.26,58.42,0.22,0,,0.99,45,,
12/4/2018 19:15,,,,,,,28.22,60.8,0.21,0,,0,22.5,,
12/4/2018 19:30,,,,,,,27.85,60.41,0.2,0,,0,337.5,,
12/4/2018 19:45,,,,,,,27.5,62.47,0.19,0,,0,22.5,,
12/4/2018 20:00,,,,,,,27.42,63.07,0.19,0,,0,22.5,,
12/4/2018 20:15,,,,,,,27.14,63.93,0.18,0,,2.07,22.5,,
12/4/2018 20:30,,,,,,,27.08,64.47,0.18,0,,0,22.5,,
12/4/2018 20:45,,,,,,,26.92,64.54,0.17,0,,0,0,,
12/4/2018 21:00,,,,,,,26.72,65.19,0.17,0,,0,22.5,,
12/4/2018 21:15,,,,,,,26.53,66.66,0.16,0,,0,0,,
12/4/2018 21:30,,,,,,,26.33,67.43,0.16,0,,0,22.5,,
12/4/2018 21:45,,,,,,,25.97,68.54,0.15,0,,0,22.5,,
12/4/2018 22:00,,,,,,,26,68.22,0.15,0,,0,22.5,,
12/4/2018 22:15,,,,,,,25.81,69.58,0.14,0,,0,0,,
12/4/2018 22:30,,,,,,,25.53,70.46,0.14,0,,0,0,,
12/4/2018 22:45,,,,,,,25.24,71.45,0.13,0,,0,22.5,,
12/4/2018 23:00,,,,,,,25.16,71.5,0.13,0,,0,337.5,,
12/4/2018 23:15,,,,,,,25.02,72.16,0.13,0,,0,337.5,,
12/4/2018 23:30,,,,,,,24.86,72.45,0.12,0,,0,337.5,,
12/4/2018 23:45,,,,,,,24.62,72.9,0.12,0,,0,337.5,,
12/5/2018 00:00,,,,,,,23.89,73.24,0.11,0,,0,315,,
12/5/2018 00:15,,,,,,,23.5,74.63,0.11,0,,0,0,,
12/5/2018 00:30,,,,,,,23.84,74.29,0.11,0,,0,0,,
12/5/2018 00:45,,,,,,,23.95,73.52,0.11,0,,0,315,,
12/5/2018 01:00,,,,,,,23.72,74.72,0.11,0,,0,0,,
12/5/2018 01:15,,,,,,,23.63,74.79,0.11,0,,0,45,,
12/5/2018 01:30,,,,,,,23.27,75.61,0.11,0,,0,315,,
12/5/2018 01:45,,,,,,,23.05,76.07,0.1,0,,0,0,,
12/5/2018 02:00,,,,,,,22.52,78.25,0.09,0,,0,292.5,,
12/5/2018 02:15,,,,,,,22.59,78.05,0.09,0,,0,22.5,,
12/5/2018 02:30,,,,,,,23.18,76.6,0.1,0,,0.01,22.5,,
12/5/2018 02:45,,,,,,,23.39,76.26,0.1,0,,0,337.5,,
12/5/2018 03:00,,,,,,,23.6,76.33,0.1,0,,0,22.5,,
12/5/2018 03:15,,,,,,,23.39,77.12,0.1,0,,0,337.5,,
12/5/2018 03:30,,,,,,,23.29,76.87,0.1,0,,0,22.5,,
12/5/2018 03:45,,,,,,,22.97,77.63,0.09,0,,0,315,,
12/5/2018 04:00,,,,,,,22.78,79.18,0.08,0,,0,0,,
12/5/2018 04:15,,,,,,,22.72,79.04,0.09,0,,0,0,,
12/5/2018 04:30,,,,,,,22.35,79.94,0.08,0,,0,22.5,,
12/5/2018 04:45,,,,,,,22.1,80.56,0.08,0,,0,0,,
12/5/2018 05:00,,,,,,,21.68,80.79,0.08,0,,0,180,,
12/5/2018 05:15,,,,,,,21,83.13,0.06,0,,0,337.5,,
12/5/2018 05:30,,,,,,,20.71,84.51,0.06,0,,0,112.5,,
12/5/2018 05:45,,,,,,,20.6,85,0.06,0,,0,90,,
12/5/2018 06:00,,,,,,,19.94,87.55,0.05,0,,0,0,,
12/5/2018 06:15,,,,,,,19.89,88.41,0.04,0,,0,247.5,,
12/5/2018 06:30,,,,,,,19,92.98,0.03,0,,0,22.5,,
12/5/2018 06:45,,,,,,,18.89,92.3,0.03,0,,0,45,,
12/5/2018 07:00,,,,,,,19,93.98,0.03,0,,0,270,,
12/5/2018 07:15,,,,,,,18.73,98.15,0.01,0,,0,0,,
12/5/2018 07:30,,,,,,,19.08,96.99,0.01,0,,0,67.5,,
12/5/2018 07:45,,,,,,,19.13,97.09,0.01,0.94,,0,180,,
12/5/2018 08:00,,,,,,,19.05,100.65,0,9.28,,0,45,,
12/5/2018 08:15,,,,,,,19.62,96.82,0.01,36.3,,0,157.5,,
12/5/2018 08:30,,,,,,,21.09,97.64,0.01,80.81,,0,157.5,,
12/5/2018 08:45,,,,,,,22.68,92.08,0.03,135.14,,0,337.5,,
12/5/2018 09:00,,,,,,,23.8,88.54,0.05,194.4,,0,0,,
12/5/2018 09:15,,,,,,,24.61,86.63,0.06,253.11,,0,337.5,,
12/5/2018 09:30,,,,,,,25.51,85.24,0.07,313.02,,0,337.5,,
12/5/2018 09:45,,,,,,,26.74,83.24,0.08,372.66,,0,0,,
12/5/2018 10:00,,,,,,,28.06,81.23,0.1,428.88,,0,22.5,,
12/5/2018 10:15,,,,,,,29.4,77.42,0.12,482.51,,0,337.5,,
12/5/2018 10:30,,,,,,,30.46,73.78,0.15,531.61,,0,337.5,,
12/5/2018 10:45,,,,,,,32.21,67.15,0.2,577.4,,0,22.5,,
12/5/2018 11:00,,,,,,,33.51,64.16,0.23,617.56,,0,315,,
12/5/2018 11:15,,,,,,,35.76,59.57,0.28,655,,0,22.5,,
12/5/2018 11:30,,,,,,,37.01,57.89,0.31,684.05,,0,67.5,,
12/5/2018 11:45,,,,,,,39.03,60.07,0.32,708.62,,0,112.5,,
12/5/2018 12:00,,,,,,,39.69,51.38,0.4,725.04,,0,202.5,,
12/5/2018 12:15,,,,,,,39.37,52.3,0.39,737.65,,0,90,,
12/5/2018 12:30,,,,,,,39.29,47.19,0.43,743.5,,0,180,,
12/5/2018 12:45,,,,,,,39.26,55.58,0.37,739.5,,0,157.5,,
12/5/2018 13:00,,,,,,,40.29,52.11,0.42,747.1,,0,337.5,,
12/5/2018 13:15,,,,,,,39.98,56.5,0.36,720.63,,0,22.5,,
12/5/2018 13:30,,,,,,,40.23,50.46,0.42,701.54,,0,135,,
12/5/2018 13:45,,,,,,,40.4,44.12,0.47,678.62,,0,180,,
12/5/2018 14:00,,,,,,,40.34,41.8,0.49,662.68,,0,202.5,,
12/5/2018 14:15,,,,,,,41.19,50,0.42,648.04,,0,315,,
12/5/2018 14:30,,,,,,,41.88,54.85,0.4,656.74,,0,135,,
12/5/2018 14:45,,,,,,,42.3,53.3,0.42,581.95,,0,247.5,,
12/5/2018 15:00,,,,,,,40.07,51.24,0.42,471.52,,0,112.5,,
12/5/2018 15:15,,,,,,,38.95,54.89,0.36,345.57,,0,112.5,,
12/5/2018 15:30,,,,,,,38.05,55.36,0.35,414.66,,0,135,,
12/5/2018 15:45,,,,,,,37.84,54.15,0.35,334.99,,0,180,,
12/5/2018 16:00,,,,,,,37.24,57.07,0.33,120.38,,0,45,,
12/5/2018 16:15,,,,,,,35.18,64.22,0.25,79.15,,0,180,,
12/5/2018 16:30,,,,,,,33.72,66.73,0.22,62.81,,0,135,,
12/5/2018 16:45,,,,,,,32.53,69.88,0.19,40.99,,0,0,,
12/5/2018 17:00,,,,,,,31.34,70.8,0.18,17,,0,0,,
12/5/2018 17:15,,,,,,,30.28,71.8,0.16,4.04,,0,0,,
12/5/2018 17:30,,,,,,,29.17,72.29,0.15,0,,0,135,,
12/5/2018 17:45,,,,,,,29.12,74.66,0.14,0,,0,67.5,,
12/5/2018 18:00,,,,,,,28.28,76.17,0.13,0,,0,22.5,,
12/5/2018 18:15,,,,,,,27.68,76.97,0.12,0,,0,22.5,,
12/5/2018 18:30,,,,,,,27.35,76.68,0.12,0,,0,22.5,,
12/5/2018 18:45,,,,,,,26.92,77.88,0.11,0,,0,22.5,,
12/5/2018 19:00,,,,,,,26.66,78.85,0.11,0,,0,45,,
12/5/2018 19:15,,,,,,,26.33,80.63,0.1,0,,0,22.5,,
12/5/2018 19:30,,,,,,,25.52,81.49,0.09,0,,0,22.5,,
12/5/2018 19:45,,,,,,,25.32,84.11,0.07,0,,0,0,,
12/5/2018 20:00,,,,,,,25.48,82.48,0.08,0,,0,22.5,,
12/5/2018 20:15,,,,,,,25.14,83.67,0.08,0,,0,22.5,,
12/5/2018 20:30,,,,,,,24.94,83.57,0.08,0,,0,22.5,,
12/5/2018 20:45,,,,,,,24.61,85.88,0.07,0,,0,22.5,,
12/5/2018 21:00,,,,,,,24.94,84.44,0.07,0,,0,22.5,,
12/5/2018 21:15,,,,,,,24.61,85.44,0.07,0,,0,22.5,,
12/5/2018 21:30,,,,,,,24.63,85.58,0.07,0,,0,0,,
12/5/2018 21:45,,,,,,,24.67,84.76,0.07,0,,0,22.5,,
12/5/2018 22:00,,,,,,,24.25,85.8,0.07,0,,0,22.5,,
12/5/2018 22:15,,,,,,,23.78,86.38,0.06,0,,0,22.5,,
12/5/2018 22:30,,,,,,,23.6,88.32,0.05,0,,0,112.5,,
12/5/2018 22:45,,,,,,,23.18,90.59,0.04,0,,0,22.5,,
12/5/2018 23:00,,,,,,,23.11,91.79,0.04,0,,0,0,,
12/5/2018 23:15,,,,,,,23.25,90.54,0.04,0,,0,45,,
12/5/2018 23:30,,,,,,,23.49,93.56,0.03,0,,0,22.5,,
12/5/2018 23:45,,,,,,,24.58,92.63,0.04,0,,0,22.5,,
12/6/2018 00:00,,,,,,,25.32,91.09,0.04,0,,0,22.5,,
12/6/2018 00:15,,,,,,,25.75,90.35,0.05,0,,0,45,,
12/6/2018 00:30,,,,,,,26.12,90.02,0.05,0,,0,45,,
12/6/2018 00:45,,,,,,,26.28,86.23,0.07,0,,0,45,,
12/6/2018 01:00,,,,,,,26.46,85.74,0.07,0,,0,45,,
12/6/2018 01:15,,,,,,,26.38,87.02,0.07,0,,0,22.5,,
12/6/2018 01:30,,,,,,,26.46,87.74,0.06,0,,0,0,,
12/6/2018 01:45,,,,,,,26.72,87.42,0.06,0,,0,22.5,,
12/6/2018 02:00,,,,,,,27.01,87.08,0.06,0,,0,45,,
12/6/2018 02:15,,,,,,,27.25,86.94,0.07,0,,0,45,,
12/6/2018 02:30,,,,,,,27.54,87.03,0.07,0,,0,45,,
12/6/2018 02:45,,,,,,,27.68,87.95,0.06,0,,0,337.5,,
12/6/2018 03:00,,,,,,,28.13,88.07,0.06,0,,0,22.5,,
12/6/2018 03:15,,,,,,,28.31,89.25,0.06,0,,0,22.5,,
12/6/2018 03:30,,,,,,,28.76,87.27,0.07,0,,0,0,,
12/6/2018 03:45,,,,,,,29.31,86.26,0.08,0,,0,22.5,,
12/6/2018 04:00,,,,,,,29.52,86.3,0.08,0,,0,22.5,,
12/6/2018 04:15,,,,,,,29.59,87.28,0.07,0,,0,0,,
12/6/2018 04:30,,,,,,,29.93,86.86,0.08,0,,0,0,,
12/6/2018 04:45,,,,,,,29.98,87.24,0.07,0,,0,0,,
12/6/2018 05:00,,,,,,,30.05,87.9,0.07,0,,0,315,,
12/6/2018 05:15,,,,,,,30.27,87.44,0.07,0,,0,315,,
12/6/2018 05:30,,,,,,,30.45,86.04,0.08,0,,0,315,,
12/6/2018 05:45,,,,,,,30.5,85.97,0.08,0,,0,270,,
12/6/2018 06:00,,,,,,,30.62,84.98,0.09,0,,0,315,,
12/6/2018 06:15,,,,,,,30.41,84.97,0.09,0,,0,292.5,,
12/6/2018 06:30,,,,,,,30.16,85.96,0.08,0,,0,225,,
12/6/2018 06:45,,,,,,,29.14,89.97,0.06,0,,0,270,,
12/6/2018 07:00,,,,,,,28.63,93.28,0.04,0,,0,292.5,,
12/6/2018 07:15,,,,,,,28.6,92.63,0.04,0,,0,292.5,,
12/6/2018 07:30,,,,,,,28.5,93.85,0.04,0,,0,315,,
12/6/2018 07:45,,,,,,,28.38,94.06,0.03,0.5,,0,337.5,,
12/6/2018 08:00,,,,,,,28.85,93.79,0.03,8.15,,0,315,,
12/6/2018 08:15,,,,,,,28.9,93.95,0.03,28.7,,0,270,,
12/6/2018 08:30,,,,,,,29.37,95.2,0.03,70.44,,0,292.5,,
12/6/2018 08:45,,,,,,,30.15,90.85,0.06,122.08,,0,225,,
12/6/2018 09:00,,,,,,,31.03,89.35,0.06,181.23,,0,225,,
12/6/2018 09:15,,,,,,,32.01,86.1,0.08,241.77,,0,225,,
12/6/2018 09:30,,,,,,,33.1,84.25,0.1,301.82,,0,0,,
12/6/2018 09:45,,,,,,,34.39,84.32,0.11,361.9,,0,22.5,,
12/6/2018 10:00,,,,,,,35.44,86.63,0.1,422.29,,0,0,,
12/6/2018 10:15,,,,,,,35.64,83.47,0.12,485.42,,0,337.5,,
12/6/2018 10:30,,,,,,,36.59,79.07,0.15,460.06,,0,0,,
12/6/2018 10:45,,,,,,,38.13,72.07,0.22,521.76,,0,0,,
12/6/2018 11:00,,,,,,,39.11,69.52,0.25,616.9,,0,0,,
12/6/2018 11:15,,,,,,,40.64,69.87,0.26,547.72,,0,337.5,,
12/6/2018 11:30,,,,,,,41.61,66.78,0.29,430.07,,0,315,,
12/6/2018 11:45,,,,,,,41.7,62.17,0.34,654.36,,0,0,,
12/6/2018 12:00,,,,,,,41.54,58.04,0.37,528.48,,0,22.5,,
12/6/2018 12:15,,,,,,,41.6,55.77,0.39,535.81,,0,315,,
12/6/2018 12:30,,,,,,,41.35,53.92,0.41,498.71,,0,0,,
12/6/2018 12:45,,,,,,,41.22,58.22,0.37,612.8,,0,22.5,,
12/6/2018 13:00,,,,,,,41.75,54.58,0.4,561.61,,0,0,,
12/6/2018 13:15,,,,,,,41.01,55.36,0.39,450.62,,0,22.5,,
12/6/2018 13:30,,,,,,,40.46,56.64,0.37,382.51,,0.01,22.5,,
12/6/2018 13:45,,,,,,,40.87,55.47,0.38,687.48,,0,315,,
12/6/2018 14:00,,,,,,,43.02,51.27,0.46,745.98,,0,337.5,,
12/6/2018 14:15,,,,,,,44.15,50.98,0.48,639.25,,0,22.5,,
12/6/2018 14:30,,,,,,,44.3,48.41,0.51,492.9,,7.78,22.5,,
12/6/2018 14:45,,,,,,,43.64,50.09,0.47,570.42,,1.52,315,,
12/6/2018 15:00,,,,,,,43.3,49.61,0.48,477.88,,0.07,337.5,,
12/6/2018 15:15,,,,,,,42.88,51.08,0.44,380.36,,0.76,337.5,,
12/6/2018 15:30,,,,,,,41.68,54.84,0.39,310.1,,0,0,,
12/6/2018 15:45,,,,,,,42.01,53.19,0.41,287.15,,0.01,180,,
12/6/2018 16:00,,,,,,,41.11,54.86,0.4,129.16,,0,270,,
12/6/2018 16:15,,,,,,,39.38,59.32,0.33,101.63,,0,337.5,,
12/6/2018 16:30,,,,,,,38.29,60.26,0.31,51.21,,0.01,22.5,,
12/6/2018 16:45,,,,,,,37.65,60.41,0.3,33.27,,0,337.5,,
12/6/2018 17:00,,,,,,,36.72,63.49,0.27,15.91,,0,337.5,,
12/6/2018 17:15,,,,,,,36.16,65.56,0.25,3.92,,0,0,,
12/6/2018 17:30,,,,,,,35.35,67.9,0.23,0,,0,315,,
12/6/2018 17:45,,,,,,,34.73,69.59,0.21,0,,0,0,,
12/6/2018 18:00,,,,,,,34.07,71.93,0.19,0,,0,22.5,,
12/6/2018 18:15,,,,,,,33.51,73.96,0.17,0,,0,315,,
12/6/2018 18:30,,,,,,,32.84,75.53,0.15,0,,0,337.5,,
12/6/2018 18:45,,,,,,,32.07,77.61,0.14,0,,0,247.5,,
12/6/2018 19:00,,,,,,,32.58,76.01,0.15,0,,0,225,,
12/6/2018 19:15,,,,,,,32.63,76.75,0.15,0,,0,315,,
12/6/2018 19:30,,,,,,,32.66,75.56,0.15,0,,0,270,,
12/6/2018 19:45,,,,,,,33.04,73.67,0.17,0,,0,292.5,,
12/6/2018 20:00,,,,,,,33.11,74.2,0.17,0,,0,247.5,,
12/6/2018 20:15,,,,,,,32.72,76.78,0.15,0,,0,157.5,,
12/6/2018 20:30,,,,,,,32.24,79.04,0.13,0,,0,225,,
12/6/2018 20:45,,,,,,,31.94,80.28,0.12,0,,0,135,,
12/6/2018 21:00,,,,,,,31.69,80.52,0.12,0,,0,225,,
12/6/2018 21:15,,,,,,,31.34,80.55,0.12,0,,0,247.5,,
12/6/2018 21:30,,,,,,,31.15,80.74,0.12,0,,0,247.5,,
12/6/2018 21:45,,,,,,,30.95,81.84,0.11,0,,0,225,,
12/6/2018 22:00,,,,,,,30.2,83.51,0.1,0,,0,0,,
12/6/2018 22:15,,,,,,,30.24,84.95,0.09,0,,0,180,,
12/6/2018 22:30,,,,,,,30.39,85.42,0.08,0,,0,315,,
12/6/2018 22:45,,,,,,,30.2,85.19,0.08,0,,0,180,,
12/6/2018 23:00,,,,,,,30.22,85.49,0.08,0,,0,112.5,,
12/6/2018 23:15,,,,,,,30.29,86.8,0.08,0,,0,112.5,,
12/6/2018 23:30,,,,,,,30.41,88.6,0.07,0,,0,157.5,,
12/6/2018 23:45,,,,,,,30.49,88.29,0.07,0,,0,157.5,,
12/7/2018 00:00,,,,,,,30.77,87.89,0.07,0,,0,157.5,,
12/7/2018 00:15,,,,,,,30.99,88.66,0.07,0,,0,270,,
12/7/2018 00:30,,,,,,,31.32,87.77,0.08,0,,0,180,,
12/7/2018 00:45,,,,,,,31.91,82.99,0.1,0,,0,247.5,,
12/7/2018 01:00,,,,,,,32.11,83.01,0.11,0,,0,202.5,,
12/7/2018 01:15,,,,,,,31.97,82.33,0.11,0,,0,225,,
12/7/2018 01:30,,,,,,,32.09,81.48,0.12,0,,0,225,,
12/7/2018 01:45,,,,,,,32.15,82.26,0.11,0,,0,225,,
12/7/2018 02:00,,,,,,,32.16,80.22,0.12,0,,0,202.5,,
12/7/2018 02:15,,,,,,,32.34,78.51,0.13,0,,0,247.5,,
12/7/2018 02:30,,,,,,,32.46,79.4,0.13,0,,0,292.5,,
12/7/2018 02:45,,,,,,,32.99,77.04,0.15,0,,0,292.5,,
12/7/2018 03:00,,,,,,,33.51,75.83,0.16,0,,0,247.5,,
12/7/2018 03:15,,,,,,,33.82,75.71,0.16,0,,0,225,,
12/7/2018 03:30,,,,,,,33.69,77.4,0.15,0,,0,247.5,,
12/7/2018 03:45,,,,,,,32.6,80.07,0.12,0,,0,247.5,,
12/7/2018 04:00,,,,,,,31.82,82.25,0.11,0,,0,270,,
12/7/2018 04:15,,,,,,,31.75,82.6,0.11,0,,0,225,,
12/7/2018 04:30,,,,,,,31.37,84.14,0.1,0,,0,225,,
12/7/2018 04:45,,,,,,,31.65,81.72,0.11,0,,0,292.5,,
12/7/2018 05:00,,,,,,,32.48,80.49,0.12,0,,0,225,,
12/7/2018 05:15,,,,,,,32.57,80.8,0.12,0,,0,292.5,,
12/7/2018 05:30,,,,,,,32.5,81.13,0.12,0,,0,270,,
12/7/2018 05:45,,,,,,,32.23,83.3,0.1,0,,0,0,,
12/7/2018 06:00,,,,,,,32.49,82.03,0.11,0,,0,292.5,,
12/7/2018 06:15,,,,,,,32.37,83.96,0.1,0,,0,292.5,,
12/7/2018 06:30,,,,,,,31.94,87.54,0.08,0,,0,270,,
12/7/2018 06:45,,,,,,,31.3,92.25,0.05,0,,0,292.5,,
12/7/2018 07:00,,,,,,,31.08,93.57,0.04,0,,0,315,,
12/7/2018 07:15,,,,,,,30.87,95.46,0.03,0,,0,225,,
12/7/2018 07:30,,,,,,,30.34,94.14,0.03,0,,0,202.5,,
12/7/2018 07:45,,,,,,,29.99,98.07,0.01,0.5,,0,0,,
12/7/2018 08:00,,,,,,,29.59,99.21,0.01,7.29,,0,337.5,,
12/7/2018 08:15,,,,,,,29.56,101.81,,27.7,,0,315,,
12/7/2018 08:30,,,,,,,30.79,102.4,,65.71,,0,315,,
12/7/2018 08:45,,,,,,,32.38,98.56,0.01,120.39,,0.01,0,,
12/7/2018 09:00,,,,,,,33.91,95.13,0.03,179.39,,0,0,,
12/7/2018 09:15,,,,,,,34.99,92.7,0.05,240.09,,1.41,0,,
12/7/2018 09:30,,,,,,,36.18,82.03,0.13,299.16,,0.83,0,,
12/7/2018 09:45,,,,,,,37.24,75.93,0.18,354.18,,1.53,22.5,,
12/7/2018 10:00,,,,,,,37.85,71.93,0.22,417.69,,0.02,22.5,,
12/7/2018 10:15,,,,,,,38.5,68.19,0.25,469.77,,6.89,22.5,,
12/7/2018 10:30,,,,,,,39.03,58.3,0.34,521.38,,17.93,22.5,,
12/7/2018 10:45,,,,,,,39.58,56.88,0.35,568.67,,1.18,22.5,,
12/7/2018 11:00,,,,,,,40.08,52.26,0.4,666.81,,9.93,337.5,,
12/7/2018 11:15,,,,,,,40.39,52.31,0.4,655.7,,5.3,22.5,,
12/7/2018 11:30,,,,,,,41.15,47.61,0.46,704.79,,0,22.5,,
12/7/2018 11:45,,,,,,,41.43,45.87,0.47,722.97,,10.14,0,,
12/7/2018 12:00,,,,,,,41.7,46.61,0.47,720.28,,3.47,22.5,,
12/7/2018 12:15,,,,,,,41.52,39.44,0.53,727.31,,10.34,337.5,,
12/7/2018 12:30,,,,,,,41.27,39.16,0.54,728.75,,0,0,,
12/7/2018 12:45,,,,,,,41.42,37.9,0.55,724.46,,0.12,22.5,,
12/7/2018 13:00,,,,,,,41.4,37.49,0.55,715.39,,0.3,22.5,,
12/7/2018 13:15,,,,,,,41.06,38.33,0.54,702.91,,0,22.5,,
12/7/2018 13:30,,,,,,,41.13,36.33,0.56,687.11,,4.91,22.5,,
12/7/2018 13:45,,,,,,,40.96,34.3,0.57,661.41,,1.63,0,,
12/7/2018 14:00,,,,,,,40.98,34.41,0.55,629.47,,1.54,0,,
12/7/2018 14:15,,,,,,,40.59,33.41,0.56,593.52,,6.33,45,,
12/7/2018 14:30,,,,,,,40.31,33.03,0.56,553.08,,10.55,22.5,,
12/7/2018 14:45,,,,,,,39.76,33.08,0.54,508.39,,20.65,22.5,,
12/7/2018 15:00,,,,,,,39.22,33.79,0.54,459.58,,0,0,,
12/7/2018 15:15,,,,,,,38.82,33.71,0.52,412.13,,7.53,0,,
12/7/2018 15:30,,,,,,,38.16,33.61,0.52,348.47,,6.18,22.5,,
12/7/2018 15:45,,,,,,,37.6,34.41,0.5,288.46,,3.16,22.5,,
12/7/2018 16:00,,,,,,,36.69,36.41,0.46,161.67,,16.12,22.5,,
12/7/2018 16:15,,,,,,,35.58,37.48,0.43,79.55,,16.27,22.5,,
12/7/2018 16:30,,,,,,,34.69,39.15,0.4,60.42,,0.03,337.5,,
12/7/2018 16:45,,,,,,,34.06,40.5,0.4,40.87,,1.91,22.5,,
12/7/2018 17:00,,,,,,,33.44,42.37,0.37,20.05,,0,0,,
12/7/2018 17:15,,,,,,,32.67,43.7,0.35,4.9,,0,22.5,,
12/7/2018 17:30,,,,,,,32.16,44.01,0.35,0,,0,315,,
12/7/2018 17:45,,,,,,,31.71,45.02,0.33,0,,0.01,0,,
12/7/2018 18:00,,,,,,,31.55,45.48,0.32,0,,0,0,,
12/7/2018 18:15,,,,,,,31.14,46.66,0.32,0,,0,0,,
12/7/2018 18:30,,,,,,,30.67,48.73,0.29,0,,0.21,22.5,,
12/7/2018 18:45,,,,,,,30.53,50.1,0.28,0,,0,22.5,,
12/7/2018 19:00,,,,,,,30.52,49.29,0.29,0,,0,0,,
12/7/2018 19:15,,,,,,,30.32,49.13,0.29,0,,0,22.5,,
12/7/2018 19:30,,,,,,,30.06,49.15,0.29,0,,0.07,22.5,,
12/7/2018 19:45,,,,,,,29.7,45.01,0.3,0,,21.06,22.5,,
12/7/2018 20:00,,,,,,,29.02,45.41,0.3,0,,6.95,22.5,,
12/7/2018 20:15,,,,,,,28.44,47.26,0.27,0,,0.1,22.5,,
12/7/2018 20:30,,,,,,,27.94,49.04,0.25,0,,0.94,22.5,,
12/7/2018 20:45,,,,,,,27.61,50.54,0.25,0,,0,0,,
12/7/2018 21:00,,,,,,,26.84,52.62,0.23,0,,0,0,,
12/7/2018 21:15,,,,,,,26.3,54,0.22,0,,0,22.5,,
12/7/2018 21:30,,,,,,,26.17,54.52,0.22,0,,0,22.5,,
12/7/2018 21:45,,,,,,,25.76,55.85,0.21,0,,0,22.5,,
12/7/2018 22:00,,,,,,,25.4,56.87,0.2,0,,0.08,0,,
12/7/2018 22:15,,,,,,,25.09,56.33,0.2,0,,1.17,22.5,,
12/7/2018 22:30,,,,,,,24.95,57.76,0.19,0,,1.95,22.5,,
12/7/2018 22:45,,,,,,,24.67,58.66,0.18,0,,0.67,0,,
12/7/2018 23:00,,,,,,,24.48,58.82,0.18,0,,0,337.5,,
12/7/2018 23:15,,,,,,,24.24,59.29,0.18,0,,0,0,,
12/7/2018 23:30,,,,,,,23.68,60.81,0.17,0,,0,0,,
12/7/2018 23:45,,,,,,,23.3,61.16,0.16,0,,0,337.5,,
12/8/2018 00:00,,,,,,,23.14,61.16,0.16,0,,0,22.5,,
12/8/2018 00:15,,,,,,,22.96,61.39,0.16,0,,0,22.5,,
12/8/2018 00:30,,,,,,,22.65,60.1,0.16,0,,0,0,,
12/8/2018 00:45,,,,,,,22.45,59.3,0.17,0,,0,22.5,,
12/8/2018 01:00,,,,,,,22.24,57.44,0.17,0,,0,22.5,,
12/8/2018 01:15,,,,,,,21.88,57.55,0.17,0,,0,22.5,,
12/8/2018 01:30,,,,,,,21.61,57.28,0.17,0,,0,0,,
12/8/2018 01:45,,,,,,,21.31,58.72,0.16,0,,0,22.5,,
12/8/2018 02:00,,,,,,,20.57,60.06,0.15,0,,0,0,,
12/8/2018 02:15,,,,,,,20.21,59.51,0.15,0,,0,22.5,,
12/8/2018 02:30,,,,,,,20.05,58.83,0.16,0,,0,22.5,,
12/8/2018 02:45,,,,,,,19.89,58.8,0.15,0,,0,22.5,,
12/8/2018 03:00,,,,,,,19.89,59.86,0.15,0,,0,22.5,,
12/8/2018 03:15,,,,,,,19.78,61.97,0.14,0,,0,22.5,,
12/8/2018 03:30,,,,,,,19.58,63.2,0.13,0,,0,22.5,,
